X,Y,GRUP
189,174,0
124,-6,6
-150,-101,3
181,172,0
144,-145,7
-150,-98,3
133,-20,6
118,-20,6
136,-15,6
-52,20,2
-66,-86,5
184,171,0
24,-96,1
183,182,0
-52,18,2
-170,-174,4
-69,-73,5
-63,-88,5
178,170,0
-134,-102,3
-169,-173,4
166,181,0
-148,-122,3
31,-56,1
143,-128,7
126,-24,6
-172,-177,4
-173,-172,4
-155,-116,3
-139,-96,3
-137,-98,3
174,165,0
-77,-86,5
122,-13,6
-82,-72,5
-173,-176,4
136,-122,7
-154,-94,3
133,-118,7
116,-25,6
16,-80,1
195,164,0
142,-108,7
118,-28,6
111,-32,6
-156,-90,3
148,-115,7
22,-64,1
-134,-104,3
-177,-117,3
-58,-80,5
-61,25,2
190,160,0
111,-26,6
14,-69,1
-166,-98,3
-68,-80,5
-151,-92,3
-72,-101,5
-119,-90,3
111,-3,6
141,-126,7
-63,-71,5
119,-116,7
176,178,0
188,174,0
174,172,0
139,-121,7
20,-73,1
144,-125,7
-167,-164,4
134,-124,7
-171,-170,4
18,-98,1
18,-94,1
-85,-95,5
140,-114,7
-57,-86,5
26,-78,1
174,155,0
102,-5,6
122,-17,6
-70,20,2
126,-115,7
-155,-104,3
-163,-162,4
124,-30,6
136,-23,6
110,-20,6
1,-79,1
-169,-172,4
132,-118,7
-133,-103,3
-68,-71,5
-144,-98,3
-170,-180,4
-156,-98,3
-67,22,2
-168,-85,3
-65,-168,4
-164,-167,4
-163,-168,4
-55,18,2
176,177,0
-133,-92,3
124,-114,7
117,-113,7
-175,-173,4
-167,-171,4
-164,-180,4
-65,-77,5
24,-84,1
-167,-169,4
177,179,0
-167,-100,3
180,166,0
111,-19,6
142,-104,7
162,174,0
-51,16,2
-44,24,2
134,-138,7
123,-10,6
121,-35,6
168,172,0
112,-13,6
-53,19,2
-59,12,2
-40,29,2
-133,-106,3
26,-67,1
-45,29,2
-63,-73,5
194,158,0
128,-133,7
172,187,0
-168,-170,4
122,-128,7
123,-32,6
-82,-96,5
180,165,0
18,-75,1
119,-118,7
123,-11,6
-56,-92,5
-55,-77,5
-169,-180,4
-159,-97,3
-70,-86,5
188,160,0
137,-133,7
-44,5,2
-172,-171,4
143,-18,6
-87,-69,5
185,183,0
-146,-82,3
141,-7,6
129,-123,7
-149,-97,3
-174,-169,4
189,168,0
-67,-83,5
-32,22,2
8,-66,1
-38,12,2
-54,13,2
125,-32,6
-83,-81,5
144,-123,7
-161,-97,3
-82,-84,5
-86,-99,5
7,-87,1
42,-72,1
119,-119,7
-144,-85,3
-56,24,2
-141,-100,3
-127,-90,3
-153,-109,3
-61,-75,5
175,164,0
118,-9,6
123,-107,7
171,156,0
-75,-86,5
20,-85,1
95,-12,6
-175,-167,4
-153,-96,3
-169,-171,4
142,-121,7
126,-109,7
-26,16,2
-62,-81,5
136,-2,6
-48,31,2
-170,-169,4
-63,-77,5
24,-67,1
-177,-177,4
30,-85,1
179,157,0
-61,-95,5
125,-12,6
186,174,0
-69,-100,5
-169,-170,4
120,-120,7
-160,-92,3
168,164,0
124,-12,6
-167,-165,4
-169,-164,4
113,-134,7
-136,-115,3
33,-70,1
-53,19,2
116,-12,6
30,-80,1
-161,-167,4
-162,-167,4
-63,-66,5
127,-117,7
178,161,0
-128,-120,3
-64,-84,5
171,180,0
176,178,0
165,155,0
1,-70,1
17,-62,1
123,-130,7
-49,11,2
-174,-115,3
128,-119,7
-168,-170,4
-156,-108,3
134,-124,7
189,183,0
118,-117,7
112,-12,6
-88,-72,5
-172,-165,4
31,-79,1
115,-99,7
15,-88,1
115,-12,6
-163,-167,4
-20,-78,5
31,-73,1
32,-78,1
-54,-87,5
111,-26,6
130,-15,6
-52,46,2
-171,-175,4
-175,-175,4
-77,-75,5
23,-77,1
-77,-84,5
-85,-91,5
178,179,0
-155,-99,3
127,-128,7
-142,-101,3
177,174,0
117,-43,6
-37,28,2
-60,9,2
20,-84,1
-176,-170,4
-73,-90,5
-30,20,2
136,-125,7
-75,-81,5
117,-27,6
-167,-173,4
182,170,0
37,-78,1
-56,16,2
189,162,0
125,-32,6
23,-75,1
-163,-164,4
-59,48,2
-165,-177,4
4,-73,1
-46,41,2
137,-19,6
-46,22,2
17,-93,1
103,-3,6
-46,22,2
127,-4,6
-67,25,2
-155,-103,3
180,165,0
117,-130,7
-166,-170,4
127,-27,6
-61,-94,5
124,-128,7
-74,-67,5
140,-117,7
-53,23,2
181,170,0
139,-28,6
-86,-76,5
114,-117,7
23,-84,1
17,-87,1
16,-75,1
-151,-94,3
-91,-83,5
177,183,0
118,-1,6
-141,-92,3
-155,-97,3
117,-19,6
24,-80,1
191,168,0
-142,-113,3
-177,-169,4
-161,-171,4
-65,-73,5
183,169,0
-132,-82,3
-167,-171,4
20,-91,1
-40,19,2
-150,-100,3
-58,-78,5
-146,-102,3
-43,10,2
138,-121,7
134,-18,6
169,167,0
132,-127,7
113,-24,6
133,-22,6
-37,4,2
-169,-172,4
-67,-74,5
127,-111,7
-157,-94,3
138,-120,7
-32,21,2
195,176,0
150,-121,7
124,-27,6
114,-12,6
184,155,0
127,-138,7
-66,-55,5
180,175,0
-51,14,2
122,-113,7
127,-134,7
-165,-176,4
176,168,0
-64,-89,5
179,166,0
141,-116,7
130,-117,7
-53,21,2
131,-125,7
125,-126,7
-48,21,2
-50,26,2
-66,-78,5
29,-85,1
-74,-93,5
-175,-166,4
-73,-91,5
198,167,0
-46,9,2
-54,26,2
135,-21,6
129,-16,6
147,-121,7
123,-116,7
-30,5,2
19,-87,1
191,168,0
-166,-175,4
107,-24,6
-135,-86,3
10,-80,1
-132,-105,3
-150,-79,3
1,-87,1
131,-123,7
-40,30,2
193,185,0
-67,-62,5
-41,-1,2
15,-75,1
-159,-174,4
98,-11,6
193,181,0
125,-5,6
124,-124,7
-49,13,2
118,-121,7
-169,-172,4
117,-23,6
185,171,0
-145,-98,3
183,168,0
-174,-108,3
108,-5,6
-83,-88,5
28,-101,1
183,165,0
30,-107,1
132,-125,7
169,176,0
-168,-165,4
-135,-107,3
-170,-165,4
17,-79,1
-76,-88,5
-165,-164,4
-169,-174,4
-58,15,2
-143,-93,3
178,160,0
25,-81,1
118,-28,6
-71,13,2
-55,-90,5
-157,-102,3
125,-121,7
173,176,0
103,-17,6
6,-76,1
-76,-74,5
-55,-86,5
123,-31,6
-170,-163,4
-173,-168,4
-153,-93,3
-173,-172,4
140,-128,7
138,-125,7
160,181,0
-171,-162,4
127,-129,7
135,-103,7
187,167,0
-84,-79,5
-71,-73,5
126,-119,7
120,-25,6
-172,-174,4
127,-14,6
181,176,0
-174,-181,4
10,-70,1
-77,-82,5
13,-75,1
123,-21,6
142,-117,7
-179,-172,4
179,178,0
-46,19,2
177,169,0
-49,34,2
137,-3,6
105,-18,6
132,7,6
-67,-74,5
36,-89,1
7,-59,1
125,-143,7
137,-122,7
-72,-94,5
-163,-179,4
-147,-81,3
115,-97,7
-152,-108,3
-174,-82,3
-145,-103,3
-57,25,2
37,-71,1
-149,-102,3
114,-32,6
120,-128,7
174,177,0
134,-18,6
-66,-102,5
111,-139,7
-172,-166,4
126,-104,7
139,-124,7
182,168,0
14,-66,1
127,-33,6
6,-76,1
-174,-168,4
186,172,0
-136,-108,3
129,-8,6
100,-28,6
-64,-76,5
118,-18,6
-170,-184,4
188,164,0
-80,-94,5
136,-30,6
-155,-109,3
116,-9,6
119,-17,6
194,168,0
184,141,0
-143,-92,3
-52,-77,5
-148,-88,3
-169,-92,3
118,-135,7
181,163,0
-150,-108,3
-151,-94,3
-154,-100,3
174,181,0
-89,-81,5
-169,-184,4
-50,25,2
1,-79,1
116,-24,6
119,-21,6
5,-89,1
-151,-108,3
-50,12,2
-34,5,2
-173,-173,4
-156,-95,3
-168,-174,4
-74,-82,5
20,-68,1
-42,2,2
102,-16,6
-160,-90,3
-42,20,2
7,-77,1
-73,-84,5
10,-57,1
-79,-81,5
0,-77,1
-50,16,2
-149,-111,3
119,-24,6
20,-76,1
-59,-87,5
-165,-173,4
187,156,0
-75,-68,5
146,-117,7
188,169,0
182,187,0
118,-29,6
-59,-76,5
116,-25,6
-160,-108,3
174,181,0
138,-131,7
128,-31,6
10,-85,1
157,-111,7
129,-129,7
-171,-172,4
-71,-99,5
135,-116,7
-66,-84,5
183,166,0
99,-39,6
-147,-102,3
31,-69,1
19,-80,1
113,-23,6
138,-28,6
-55,-4,2
-179,-171,4
-58,-80,5
-147,-111,3
-59,-102,5
-65,-79,5
24,-100,1
-65,21,2
-56,26,2
124,-35,6
-144,-97,3
128,-113,7
-55,8,2
-48,30,2
117,-40,6
127,-128,7
-166,-87,3
-153,-94,3
173,194,0
177,169,0
-177,-170,4
22,-79,1
-162,-102,3
157,-124,7
173,164,0
131,-120,7
-140,-97,3
121,-16,6
-72,-85,5
128,-97,7
-172,-169,4
-142,-100,3
-57,-66,5
-166,-174,4
-129,-92,3
102,-119,7
135,-19,6
142,-118,7
184,163,0
43,-78,1
-147,-110,3
-175,-163,4
190,177,0
-47,-93,5
20,-72,1
-51,-76,5
-75,-78,5
-179,-164,4
-62,-82,5
-153,-92,3
-85,-75,5
182,158,0
22,-88,1
145,-120,7
-59,36,2
190,169,0
-66,-77,5
-131,-107,3
131,-12,6
104,-120,7
32,-82,1
121,-35,6
-168,-170,4
135,-125,7
-53,16,2
-167,-174,4
20,-80,1
113,-35,6
145,-116,7
129,-110,7
186,170,0
-77,-80,5
30,-80,1
-169,-177,4
-55,-64,5
-75,-60,5
136,-119,7
2,-92,1
122,-17,6
19,-67,1
-68,-85,5
119,-4,6
104,-25,6
-44,-8,2
30,-91,1
-140,-111,3
180,155,0
134,-116,7
15,-99,1
-167,-89,3
-76,-80,5
21,-76,1
120,-19,6
176,181,0
-41,21,2
18,-87,1
-172,-173,4
-45,20,2
-48,23,2
-169,-171,4
-52,9,2
186,156,0
178,170,0
-151,-115,3
-144,-107,3
128,-127,7
101,-3,6
-38,10,2
-71,-82,5
-69,-86,5
-154,-106,3
140,-114,7
124,-16,6
-151,-100,3
145,-119,7
165,178,0
-173,-167,4
133,-108,7
140,-128,7
-66,-90,5
181,160,0
-150,-101,3
-67,22,2
-173,-176,4
116,-6,6
169,174,0
124,-37,6
183,165,0
188,174,0
-65,5,2
-72,-88,5
22,-78,1
-164,-170,4
-163,-103,3
135,-140,7
177,169,0
-139,-84,3
-147,-105,3
123,-30,6
133,-119,7
-55,-94,5
120,-16,6
31,-83,1
138,-19,6
-1,-79,1
-53,7,2
-146,-93,3
-167,-163,4
22,-68,1
-54,-84,5
-165,-169,4
16,-97,1
-135,-95,3
26,-88,1
-66,-80,5
132,-105,7
-87,-90,5
119,-110,7
-94,-86,5
-48,14,2
134,-137,7
-51,2,2
-151,-105,3
-74,-81,5
145,-130,7
195,178,0
-140,-90,3
-67,-75,5
-172,-165,4
121,-33,6
135,-129,7
-161,-96,3
122,-28,6
-61,18,2
-164,-176,4
129,-30,6
171,166,0
-153,-108,3
-167,-171,4
11,-82,1
-66,-88,5
29,-89,1
-42,20,2
-152,-113,3
30,-73,1
-55,5,2
161,171,0
-175,-173,4
196,180,0
-160,-99,3
-36,20,2
-154,-96,3
-42,28,2
-166,-165,4
-155,-95,3
-45,7,2
-176,-169,4
116,-20,6
-142,-113,3
133,-119,7
-65,23,2
99,-26,6
127,-130,7
-38,14,2
137,-121,7
-164,-166,4
168,166,0
-37,47,2
-35,10,2
-155,-106,3
-148,-105,3
-73,-80,5
121,-16,6
118,-11,6
192,182,0
170,190,0
107,-78,6
174,169,0
-34,25,2
15,-78,1
131,-114,7
28,-93,1
-82,-98,5
-44,-5,2
-63,-84,5
35,-85,1
126,-6,6
132,-122,7
-64,26,2
-53,10,2
112,-17,6
-39,15,2
124,-31,6
191,181,0
117,-25,6
-46,35,2
-51,28,2
118,-131,7
-69,-88,5
11,-83,1
20,-72,1
116,-100,7
-72,-74,5
-164,-165,4
-63,-69,5
180,159,0
182,158,0
-140,-104,3
-50,19,2
167,182,0
172,173,0
182,163,0
-65,-58,5
180,168,0
-68,-76,5
10,-104,1
-164,-164,4
120,-29,6
140,-122,7
-174,149,4
-176,-170,4
136,-17,6
23,-90,1
-55,-77,5
112,-111,7
-163,-92,3
-181,-175,4
144,-115,7
19,-81,1
-173,-174,4
186,164,0
26,-73,1
-175,-175,4
-173,-170,4
-168,-176,4
18,-76,1
188,189,0
174,164,0
124,-14,6
160,167,0
-149,-92,3
192,174,0
-148,-106,3
-67,-92,5
119,7,6
21,-83,1
125,-119,7
-169,-107,3
-88,-76,5
171,162,0
12,-91,1
23,-76,1
-90,-93,5
32,-79,1
-166,-169,4
-148,-109,3
133,-129,7
112,-12,6
-171,-165,4
10,-74,1
179,165,0
114,-37,6
-147,-90,3
112,-19,6
173,161,0
172,191,0
-123,-96,3
135,-17,6
-62,8,2
-169,-172,4
-157,-101,3
190,181,0
-166,-178,4
126,-106,7
-162,-164,4
188,170,0
9,-71,1
38,-73,1
-137,-92,3
132,-117,7
-146,-76,3
-124,-108,3
124,-118,7
17,-97,1
137,-127,7
14,-83,1
176,155,0
193,183,0
-170,-106,3
-165,-169,4
-172,-173,4
-68,-89,5
-34,17,2
151,-143,7
-165,-101,3
-63,-87,5
18,-88,1
29,-80,1
18,-77,1
185,170,0
-57,-83,5
23,-89,1
-95,-75,5
177,158,0
3,-80,1
-151,-99,3
-53,29,2
-64,14,2
174,163,0
-44,24,2
-151,-108,3
-176,-177,4
-153,-93,3
18,-70,1
-141,-90,3
21,-73,1
176,176,0
161,167,0
-144,-91,3
-57,15,2
-148,-117,3
140,-119,7
-167,-165,4
122,-32,6
14,-73,1
-23,22,2
-172,-172,4
34,-69,1
-161,-174,4
-82,-48,5
-146,-101,3
16,-82,1
-165,-173,4
-57,35,2
-153,-110,3
118,-29,6
-180,-168,4
-69,-74,5
-133,-85,3
126,-29,6
128,-129,7
184,174,0
-69,-82,5
-171,-173,4
100,-25,6
125,-112,7
131,-31,6
-85,-103,5
118,-108,7
189,170,0
16,-84,1
-83,-72,5
129,-115,7
-63,9,2
176,173,0
-141,-90,3
116,-25,6
-160,-106,3
-170,-165,4
113,1,6
-162,-96,3
-60,30,2
-82,-74,5
-147,-102,3
191,162,0
114,-4,6
179,171,0
-175,-171,4
188,178,0
107,-3,6
-149,-92,3
-167,-172,4
-148,-100,3
9,-72,1
-1,-71,1
-85,-80,5
128,-109,7
-31,19,2
-57,21,2
-58,-69,5
39,-66,1
-169,-171,4
167,173,0
107,-125,7
123,-123,7
173,161,0
23,-75,1
122,-113,7
177,184,0
129,-119,7
123,-21,6
-70,-86,5
-90,-84,5
22,-84,1
-173,-160,4
-144,-119,3
104,-8,6
-82,-87,5
-134,-97,3
-173,-167,4
159,174,0
32,-85,1
178,175,0
-25,34,2
-67,-82,5
-168,-168,4
141,-116,7
-76,-66,5
172,194,0
-76,-91,5
32,-79,1
39,-78,1
192,186,0
19,-82,1
-172,-103,3
-167,-122,3
33,-82,1
117,-18,6
-176,-174,4
33,-86,1
-144,-94,3
106,-27,6
-147,-91,3
-29,9,2
116,-11,6
-156,-100,3
-166,-170,4
128,-123,7
-47,21,2
-172,-165,4
179,189,0
29,-78,1
-166,-167,4
-173,-167,4
9,-65,1
121,5,6
-175,-174,4
6,-80,1
-160,-90,3
-65,-83,5
190,160,0
140,-120,7
-36,34,2
-44,37,2
136,-124,7
-158,-90,3
-77,-87,5
-79,-74,5
-168,-173,4
186,184,0
192,190,0
131,-123,7
135,-29,6
182,176,0
-155,-85,3
-155,-113,3
-139,-112,3
-153,-88,3
-52,23,2
-167,-171,4
172,189,0
131,-19,6
26,-89,1
-77,-62,5
16,-83,1
121,-4,6
-155,-100,3
137,-107,7
-141,-107,3
125,-28,6
26,-98,1
-111,-6,6
-145,-114,3
-177,-168,4
-51,-70,5
-47,36,2
177,157,0
132,-128,7
11,-86,1
-165,-161,4
176,166,0
-153,-90,3
10,-95,1
-64,-75,5
31,-91,1
112,-24,6
115,-16,6
119,-13,6
20,-91,1
28,-84,1
-76,-66,5
-154,-94,3
191,159,0
184,183,0
132,-19,6
-24,15,2
-68,-65,5
-143,-108,3
112,-17,6
23,-78,1
120,-26,6
-55,16,2
-42,27,2
-168,-171,4
119,-7,6
-148,-114,3
6,-82,1
118,-11,6
140,-118,7
-70,-99,5
-137,-99,3
-57,-75,5
124,-104,7
-162,-111,3
122,-129,7
-76,-67,5
-169,-171,4
-170,-166,4
-174,-175,4
-144,-103,3
174,158,0
-78,-89,5
-161,-165,4
12,-75,1
-147,-107,3
-158,-110,3
-155,-119,3
21,-84,1
-132,-101,3
-40,6,2
-167,-165,4
-53,-85,5
-53,-72,5
-172,-172,4
-62,36,2
-70,-89,5
123,-31,6
126,-30,6
-148,-99,3
-167,-173,4
-166,-89,3
-45,40,2
-70,-92,5
110,-21,6
-139,-93,3
172,155,0
-84,-75,5
113,-34,6
-61,-91,5
130,-115,7
-72,-84,5
127,-36,6
-46,17,2
-51,-71,5
166,192,0
163,173,0
128,-115,7
105,-19,6
124,-20,6
-169,-167,4
180,166,0
107,-14,6
-41,-72,5
110,-21,6
-181,-172,4
185,159,0
-46,16,2
-173,-164,4
-144,-99,3
-170,-177,4
-165,-170,4
150,-20,6
-83,-79,5
177,155,0
-170,-168,4
-155,-85,3
4,-94,1
112,-16,6
114,-19,6
-172,-175,4
116,-11,6
18,-61,1
-168,-175,4
175,187,0
143,-130,7
19,-65,1
26,-63,1
186,168,0
-67,-82,5
188,163,0
156,165,0
175,181,0
168,171,0
129,-130,7
124,-22,6
130,-114,7
124,-116,7
-57,-85,5
-34,29,2
147,-129,7
30,-82,1
180,168,0
16,-68,1
10,-76,1
-175,-174,4
-142,-110,3
127,-105,7
-66,25,2
-146,-89,3
128,-119,7
-156,-91,3
-73,-73,5
-136,-83,3
-56,-78,5
-139,-114,3
-174,-164,4
-63,-78,5
179,155,0
-158,-88,3
189,162,0
-52,25,2
-180,-169,4
-170,-164,4
-63,25,2
-144,-117,3
23,-74,1
-143,-113,3
-66,-73,5
-171,-173,4
185,163,0
33,-88,1
173,178,0
188,166,0
-48,28,2
-177,-168,4
167,162,0
114,-7,6
-154,-88,3
-61,20,2
176,150,0
130,-19,6
-52,-83,5
115,-23,6
-81,-77,5
10,-79,1
-145,-114,3
-69,-62,5
-58,31,2
-169,-174,4
-74,-75,5
174,179,0
197,179,0
-168,-163,4
188,172,0
-173,-172,4
-147,-113,3
14,-64,1
112,-109,7
-173,-173,4
-41,20,2
-138,-96,3
-135,-89,3
127,-11,6
171,167,0
124,-20,6
-153,-90,3
139,-122,7
-65,-76,5
-168,-163,4
144,-11,6
-147,-117,3
136,-138,7
169,192,0
-167,-167,4
132,-23,6
-155,-102,3
-146,-111,3
-123,-87,3
-153,-97,3
17,-64,1
119,-6,6
-156,-97,3
-57,17,2
182,167,0
126,-11,6
174,166,0
-83,-78,5
189,182,0
-47,24,2
-39,29,2
-159,-90,3
16,-84,1
130,-109,7
-158,-113,3
177,166,0
-158,-90,3
-64,34,2
-162,-96,3
138,-130,7
-77,-84,5
123,-27,6
104,1,6
188,169,0
129,-25,6
175,161,0
-154,-108,3
-164,-86,3
-164,-166,4
129,-10,6
129,-16,6
22,-68,1
-5,-74,1
26,-80,1
-135,-115,3
29,-77,1
126,-5,6
125,-24,6
-87,-74,5
-163,-168,4
-174,-169,4
-48,8,2
148,-104,7
123,-24,6
-158,-175,4
-174,-170,4
126,-112,7
125,-21,6
-170,-171,4
-56,22,2
-79,-76,5
7,-76,1
-168,-162,4
-63,19,2
-175,-175,4
13,-82,1
120,-33,6
26,-69,1
-58,21,2
120,-34,6
122,-127,7
-170,-168,4
-174,-169,4
-65,-76,5
-172,-164,4
131,-10,6
25,-75,1
18,-76,1
15,-69,1
189,168,0
40,-64,1
130,-113,7
-141,-108,3
-173,-166,4
112,-10,6
137,-116,7
174,176,0
-67,-78,5
171,186,0
-162,-172,4
174,173,0
-65,30,2
31,-72,1
-63,15,2
-70,7,2
-66,-68,5
138,-111,7
-84,-55,5
49,-91,1
179,186,0
120,-8,6
-49,32,2
-74,-68,5
118,-123,7
-45,13,2
173,173,0
-31,25,2
-57,16,2
-75,-88,5
-151,-103,3
-66,-74,5
-43,12,2
177,180,0
-65,-92,5
24,-92,1
-33,8,2
138,-99,7
-41,17,2
-64,-102,5
179,161,0
169,178,0
103,-11,6
-80,-88,5
110,-31,6
10,-92,1
171,184,0
138,-29,6
-164,-178,4
-65,-91,5
112,-17,6
-154,-114,3
140,-112,7
181,157,0
171,173,0
112,-14,6
181,158,0
-37,16,2
-140,-97,3
8,-84,1
-174,-171,4
101,-23,6
188,170,0
119,-121,7
-82,-84,5
-36,-7,2
185,158,0
142,-119,7
24,-82,1
-163,-168,4
-61,-98,5
-56,27,2
-140,-100,3
122,-112,7
115,-105,7
-152,-85,3
27,-82,1
-170,-167,4
-168,-175,4
191,174,0
-64,21,2
-169,-171,4
17,-78,1
-159,-96,3
-85,-77,5
-159,-88,3
-70,-85,5
-154,-99,3
36,-83,1
17,-97,1
-46,10,2
-83,-79,5
127,-15,6
131,-118,7
-55,25,2
114,-22,6
-173,-171,4
-157,-83,3
-146,-91,3
23,-81,1
23,-83,1
112,-25,6
124,-127,7
-155,-87,3
-30,15,2
-41,24,2
-103,-74,5
134,-32,6
168,175,0
-169,-168,4
179,159,0
31,-61,1
8,-75,1
172,174,0
198,164,0
-157,-88,3
178,172,0
-61,2,2
123,-16,6
22,-80,1
-154,-87,3
-144,-84,3
14,-90,1
-52,10,2
-38,30,2
126,-121,7
126,-17,6
-173,-168,4
132,-23,6
-62,-93,5
37,-64,1
17,-63,1
121,-27,6
128,-119,7
-72,-72,5
136,-20,6
122,-132,7
-141,-117,3
170,174,0
-144,-95,3
108,-21,6
-33,3,2
-159,-94,3
14,-72,1
124,-125,7
-55,19,2
-43,15,2
-168,-174,4
-52,25,2
-176,-93,3
22,-84,1
-162,-174,4
38,-80,1
-176,-170,4
-73,-88,5
112,-28,6
-154,-97,3
-148,-98,3
168,154,0
-172,-160,4
-39,34,2
121,-21,6
-178,-92,3
-56,10,2
-174,-158,4
23,-74,1
-61,-75,5
23,-84,1
129,-36,6
6,-57,1
-31,9,2
-73,-106,5
120,-110,7
185,161,0
139,-107,7
-152,-100,3
-47,-77,5
115,-42,6
-170,-93,3
-42,21,2
133,-109,7
-171,-168,4
-174,-171,4
-70,-68,5
-146,-94,3
174,151,0
-155,-89,3
-53,-91,5
-169,-172,4
31,-70,1
-168,-172,4
-172,-96,3
192,156,0
-68,-85,5
125,-103,7
120,-126,7
123,-29,6
-55,13,2
126,-117,7
131,-136,7
179,162,0
-78,-85,5
-76,-78,5
119,-141,7
139,-1,6
125,-117,7
-86,-83,5
108,-26,6
108,-13,6
-168,-163,4
-171,-163,4
-53,-73,5
133,-121,7
-148,-93,3
193,181,0
133,-22,6
-168,-177,4
181,187,0
13,-66,1
183,167,0
127,-118,7
-55,35,2
-58,-80,5
180,168,0
17,-77,1
150,-121,7
-45,19,2
-63,-60,5
-185,-170,4
169,175,0
137,-126,7
-170,-163,4
-95,-86,5
-47,20,2
-67,-75,5
-83,-71,5
-160,-111,3
-77,-86,5
119,-11,6
20,-58,1
-155,-106,3
-155,-117,3
187,180,0
-164,-105,3
-160,-95,3
133,-114,7
190,166,0
171,161,0
-176,-170,4
117,-28,6
-168,-170,4
-64,23,2
6,-83,1
123,-39,6
-141,-88,3
-59,-68,5
-32,10,2
-175,-163,4
167,165,0
-71,-71,5
-153,-99,3
-3,-71,1
121,-13,6
-138,-93,3
4,-66,1
128,-20,6
-59,25,2
-56,16,2
-171,-174,4
-73,-66,5
-176,-170,4
-151,-92,3
133,-22,6
-67,-83,5
-171,-171,4
-142,-99,3
114,-15,6
136,-135,7
19,-58,1
189,159,0
-75,-80,5
-56,28,2
121,-28,6
16,-78,1
-164,-95,3
-169,-171,4
-177,-168,4
120,-17,6
-68,-84,5
-132,-88,3
-27,33,2
134,-129,7
-145,-97,3
-42,19,2
-72,-86,5
128,-126,7
93,-31,6
121,-130,6
175,172,0
-70,-69,5
-73,-80,5
183,165,0
-62,-89,5
171,183,0
103,6,6
-51,23,2
175,173,0
165,181,0
-66,-85,5
107,-24,6
-169,-163,4
-59,-97,5
-175,-167,4
121,-26,6
-74,-74,5
-157,-98,3
110,-14,6
19,-68,1
31,-77,1
181,176,0
-47,39,2
-162,-168,4
130,-113,7
-60,30,2
17,-70,1
-170,-172,4
-140,-102,3
-167,-175,4
-173,-170,4
171,170,0
135,-128,7
-135,-99,3
-39,15,2
-171,-179,4
-58,16,2
109,-5,6
-63,22,2
-47,6,2
188,146,0
-142,-84,3
128,-24,6
-45,27,2
21,-91,1
-154,-91,3
-62,-91,5
127,-12,6
-165,-172,4
-177,-172,4
179,168,0
-171,-175,4
168,177,0
143,-131,7
-88,-63,5
1,-92,1
-33,30,2
132,-33,6
-79,-89,5
123,-30,6
-173,-169,4
7,-93,1
128,-109,7
-162,-106,3
-176,-165,4
-54,17,2
-80,-82,5
25,-84,1
-158,-92,3
23,-79,1
-66,-87,5
-63,-86,5
184,174,0
140,-111,7
-44,29,2
-54,23,2
-74,-74,5
-62,-67,5
134,-26,6
-169,-166,4
-178,-166,4
112,-17,6
194,169,0
10,-76,1
-63,-86,5
179,172,0
188,164,0
